# x y area(micron**2) layer label
7.599062500000000000e+02 2.687687500000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 2.363000000000000000e+03
8.589090909090908781e+02 1.392909090909090992e+03 2.200000000000000000e+01 5.000000000000000000e+00 2.364000000000000000e+03
1.776250000000000000e+02 6.920000000000000000e+02 1.600000000000000000e+01 3.000000000000000000e+00 2.365000000000000000e+03
9.077000000000000455e+02 2.712099999999999909e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.366000000000000000e+03
9.677826086956521294e+02 2.860608695652173992e+03 2.300000000000000000e+01 7.000000000000000000e+00 2.369000000000000000e+03
3.954268292682926926e+02 2.689585365853658459e+03 8.200000000000000000e+01 6.000000000000000000e+00 2.370000000000000000e+03
7.205000000000000000e+02 2.319449999999999818e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.371000000000000000e+03
5.230000000000000000e+02 2.537500000000000000e+03 8.000000000000000000e+00 6.000000000000000000e+00 2.372000000000000000e+03
2.300000000000000000e+01 2.589906976744186068e+03 4.300000000000000000e+01 6.000000000000000000e+00 2.373000000000000000e+03
6.970000000000000000e+02 1.692333333333333258e+03 1.800000000000000000e+01 5.000000000000000000e+00 2.374000000000000000e+03
7.089122807017544119e+02 8.638947368421053170e+02 5.700000000000000000e+01 3.000000000000000000e+00 2.375000000000000000e+03
9.456226415094339472e+02 1.283094339622641428e+03 5.300000000000000000e+01 4.000000000000000000e+00 2.376000000000000000e+03
8.770545454545454049e+02 6.692545454545454504e+02 5.500000000000000000e+01 3.000000000000000000e+00 2.377000000000000000e+03
3.078125000000000000e+02 6.148125000000000000e+02 1.600000000000000000e+01 3.000000000000000000e+00 2.378000000000000000e+03
8.051515151515151274e+02 2.223272727272727479e+03 3.300000000000000000e+01 6.000000000000000000e+00 2.379000000000000000e+03
6.128500000000000227e+02 1.051450000000000045e+03 2.000000000000000000e+01 3.000000000000000000e+00 2.380000000000000000e+03
2.891034482758620925e+02 7.066896551724138362e+02 5.800000000000000000e+01 3.000000000000000000e+00 2.382000000000000000e+03
5.273529411764706083e+02 2.148529411764705856e+03 1.700000000000000000e+01 6.000000000000000000e+00 2.383000000000000000e+03
4.378846153846153584e+02 3.029615384615384528e+02 5.200000000000000000e+01 2.000000000000000000e+00 2.384000000000000000e+03
5.057407407407407618e+02 1.370407407407407391e+03 2.700000000000000000e+01 5.000000000000000000e+00 2.385000000000000000e+03
4.009666666666666401e+02 1.520266666666666652e+03 3.000000000000000000e+01 5.000000000000000000e+00 2.386000000000000000e+03
4.790625000000000000e+02 3.571875000000000000e+02 3.200000000000000000e+01 2.000000000000000000e+00 2.387000000000000000e+03
6.798965517241379075e+02 1.057586206896551744e+02 2.900000000000000000e+01 1.000000000000000000e+00 2.388000000000000000e+03
4.995853658536585158e+02 1.297853658536585272e+03 4.100000000000000000e+01 4.000000000000000000e+00 2.389000000000000000e+03
2.804358974358974592e+02 5.373846153846153584e+02 3.900000000000000000e+01 3.000000000000000000e+00 2.390000000000000000e+03
1.924603174603174693e+02 2.178126984126984098e+03 6.300000000000000000e+01 6.000000000000000000e+00 2.392000000000000000e+03
1.253953488372092977e+02 2.571627906976744384e+02 4.300000000000000000e+01 2.000000000000000000e+00 2.393000000000000000e+03
1.563225806451612812e+02 1.396887096774193651e+03 6.200000000000000000e+01 5.000000000000000000e+00 2.395000000000000000e+03
4.677419354838709751e+02 2.384637096774193651e+03 1.240000000000000000e+02 6.000000000000000000e+00 2.397000000000000000e+03
9.581562500000000000e+02 2.102750000000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 2.398000000000000000e+03
3.831794871794871824e+02 1.754717948717948730e+03 3.900000000000000000e+01 5.000000000000000000e+00 2.400000000000000000e+03
4.722777777777777715e+02 3.158000000000000000e+03 1.800000000000000000e+01 7.000000000000000000e+00 2.401000000000000000e+03
5.856818181818181301e+02 2.956500000000000000e+03 2.200000000000000000e+01 7.000000000000000000e+00 2.402000000000000000e+03
2.600000000000000000e+01 5.557352941176470722e+02 3.400000000000000000e+01 3.000000000000000000e+00 2.403000000000000000e+03
1.462500000000000000e+02 2.182300000000000182e+03 2.000000000000000000e+01 6.000000000000000000e+00 2.404000000000000000e+03
3.994621212121211897e+02 3.140272727272727479e+03 1.320000000000000000e+02 7.000000000000000000e+00 2.407000000000000000e+03
4.677058823529411598e+02 7.867647058823529278e+02 1.700000000000000000e+01 3.000000000000000000e+00 2.408000000000000000e+03
2.032391304347825951e+02 2.604260869565217490e+03 9.200000000000000000e+01 6.000000000000000000e+00 2.409000000000000000e+03
7.059999999999999432e+01 1.551599999999999909e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.410000000000000000e+03
9.933384615384615017e+02 1.205507692307692196e+03 6.500000000000000000e+01 3.000000000000000000e+00 2.411000000000000000e+03
5.040298507462686644e+02 2.711940298507462558e+03 6.700000000000000000e+01 6.000000000000000000e+00 2.414000000000000000e+03
5.864157303370786849e+02 6.229325842696629252e+02 8.900000000000000000e+01 3.000000000000000000e+00 2.415000000000000000e+03
3.228000000000000114e+02 3.127866666666666788e+03 1.500000000000000000e+01 7.000000000000000000e+00 2.416000000000000000e+03
3.301071428571428328e+02 3.173214285714285779e+03 2.800000000000000000e+01 7.000000000000000000e+00 2.418000000000000000e+03
2.871399999999999864e+02 1.514180000000000064e+03 5.000000000000000000e+01 5.000000000000000000e+00 2.419000000000000000e+03
3.681315789473684390e+02 2.275921052631578732e+03 3.800000000000000000e+01 6.000000000000000000e+00 2.422000000000000000e+03
6.231382978723404449e+02 1.796638297872340445e+03 9.400000000000000000e+01 5.000000000000000000e+00 2.424000000000000000e+03
4.152244897959183731e+02 1.309836734693877588e+03 4.900000000000000000e+01 5.000000000000000000e+00 2.425000000000000000e+03
1.695999999999999943e+02 9.412666666666666515e+02 1.500000000000000000e+01 3.000000000000000000e+00 2.426000000000000000e+03
8.357749999999999773e+02 3.223824999999999818e+03 4.000000000000000000e+01 7.000000000000000000e+00 2.427000000000000000e+03
6.463333333333333712e+02 3.300000000000000000e+03 2.400000000000000000e+01 7.000000000000000000e+00 2.428000000000000000e+03
9.210925925925926094e+02 1.598648148148148039e+03 5.400000000000000000e+01 5.000000000000000000e+00 2.429000000000000000e+03
6.614347826086956275e+02 3.312652173913043498e+03 2.300000000000000000e+01 7.000000000000000000e+00 2.431000000000000000e+03
6.358260869565217490e+02 1.773739130434782510e+03 2.300000000000000000e+01 5.000000000000000000e+00 2.432000000000000000e+03
1.662181818181818187e+02 2.175745454545454322e+03 5.500000000000000000e+01 6.000000000000000000e+00 2.433000000000000000e+03
9.706097560975609895e+02 1.051926829268292749e+03 4.100000000000000000e+01 3.000000000000000000e+00 2.434000000000000000e+03
3.799923076923076906e+02 2.683199999999999818e+03 1.300000000000000000e+02 6.000000000000000000e+00 2.435000000000000000e+03
3.278750000000000000e+02 3.217000000000000000e+03 2.400000000000000000e+01 7.000000000000000000e+00 2.436000000000000000e+03
7.980454545454545041e+02 3.059090909090909008e+03 2.200000000000000000e+01 7.000000000000000000e+00 2.437000000000000000e+03
3.231200000000000045e+02 2.475760000000000218e+03 2.500000000000000000e+01 6.000000000000000000e+00 2.438000000000000000e+03
3.900000000000000000e+02 2.802285714285714562e+02 3.500000000000000000e+01 2.000000000000000000e+00 2.439000000000000000e+03
4.549534883720930338e+02 3.142790697674418539e+02 4.300000000000000000e+01 2.000000000000000000e+00 2.441000000000000000e+03
8.468936170212765546e+02 5.407021276595744439e+02 4.700000000000000000e+01 3.000000000000000000e+00 2.442000000000000000e+03
5.433913043478261216e+02 5.697391304347826235e+02 2.300000000000000000e+01 3.000000000000000000e+00 2.443000000000000000e+03
9.908461538461538112e+02 3.204384615384615245e+03 1.300000000000000000e+01 7.000000000000000000e+00 2.444000000000000000e+03
6.717179487179487296e+02 1.966846153846153811e+03 3.900000000000000000e+01 6.000000000000000000e+00 2.445000000000000000e+03
5.398723404255318883e+02 3.138936170212766115e+02 4.700000000000000000e+01 2.000000000000000000e+00 2.446000000000000000e+03
7.571578947368420813e+02 2.180157894736842081e+03 1.900000000000000000e+01 6.000000000000000000e+00 2.447000000000000000e+03
4.223333333333333144e+02 1.352512820512820554e+03 3.900000000000000000e+01 5.000000000000000000e+00 2.448000000000000000e+03
6.664285714285714448e+02 7.613809523809524080e+02 2.100000000000000000e+01 3.000000000000000000e+00 2.449000000000000000e+03
7.276666666666666288e+02 4.820277777777777715e+02 3.600000000000000000e+01 3.000000000000000000e+00 2.450000000000000000e+03
7.272727272727272929e-01 1.232727272727272663e+02 1.100000000000000000e+01 1.000000000000000000e+00 2.451000000000000000e+03
1.811428571428571388e+02 8.910714285714285552e+02 1.400000000000000000e+01 3.000000000000000000e+00 2.452000000000000000e+03
1.676818181818181870e+02 2.308295454545454504e+03 4.400000000000000000e+01 6.000000000000000000e+00 2.453000000000000000e+03
7.317575757575757507e+02 2.559575757575757507e+03 3.300000000000000000e+01 6.000000000000000000e+00 2.454000000000000000e+03
4.481111111111110858e+02 2.575277777777777828e+03 1.800000000000000000e+01 6.000000000000000000e+00 2.455000000000000000e+03
2.742307692307692264e+02 2.909076923076922867e+03 3.900000000000000000e+01 7.000000000000000000e+00 2.456000000000000000e+03
9.604444444444444571e+02 2.642027777777777828e+03 3.600000000000000000e+01 6.000000000000000000e+00 2.457000000000000000e+03
5.688809523809524080e+02 2.107380952380952294e+03 4.200000000000000000e+01 6.000000000000000000e+00 2.459000000000000000e+03
2.239795918367346985e+02 1.304040816326530603e+03 4.900000000000000000e+01 4.000000000000000000e+00 2.460000000000000000e+03
7.719354838709676869e+02 2.426161290322580498e+03 3.100000000000000000e+01 6.000000000000000000e+00 2.461000000000000000e+03
6.616363636363636260e+02 3.786818181818181870e+02 4.400000000000000000e+01 2.000000000000000000e+00 2.462000000000000000e+03
2.661506849315068735e+02 1.248904109589041127e+02 7.300000000000000000e+01 1.000000000000000000e+00 2.463000000000000000e+03
5.289062500000000000e+02 2.955562500000000000e+03 3.200000000000000000e+01 7.000000000000000000e+00 2.466000000000000000e+03
7.461578947368420813e+02 7.647368421052631220e+02 1.900000000000000000e+01 3.000000000000000000e+00 2.467000000000000000e+03
2.283478260869565304e+02 1.603978260869565247e+03 4.600000000000000000e+01 5.000000000000000000e+00 2.468000000000000000e+03
7.362500000000000000e+02 5.977500000000000000e+02 1.600000000000000000e+01 3.000000000000000000e+00 2.469000000000000000e+03
5.666382978723404449e+02 3.090851063829787222e+02 4.700000000000000000e+01 2.000000000000000000e+00 2.470000000000000000e+03
9.291111111111110858e+02 2.690000000000000000e+02 1.800000000000000000e+01 2.000000000000000000e+00 2.471000000000000000e+03
8.795652173913043725e+02 2.622826086956521522e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.472000000000000000e+03
8.168448275862068613e+02 4.260517241379310462e+02 5.800000000000000000e+01 3.000000000000000000e+00 2.473000000000000000e+03
2.085200000000000102e+02 3.105880000000000109e+03 2.500000000000000000e+01 7.000000000000000000e+00 2.474000000000000000e+03
7.194871794871794179e+01 1.916589743589743648e+03 3.900000000000000000e+01 5.000000000000000000e+00 2.476000000000000000e+03
7.509375000000000000e+02 1.701906250000000000e+03 3.200000000000000000e+01 5.000000000000000000e+00 2.477000000000000000e+03
5.311428571428571104e+02 3.346000000000000000e+03 2.100000000000000000e+01 7.000000000000000000e+00 2.478000000000000000e+03
6.550000000000000000e+01 3.284000000000000000e+03 1.200000000000000000e+01 7.000000000000000000e+00 2.479000000000000000e+03
3.386129032258064626e+02 2.175903225806451701e+03 3.100000000000000000e+01 6.000000000000000000e+00 2.480000000000000000e+03
8.881290322580645125e+02 4.314516129032257936e+02 3.100000000000000000e+01 3.000000000000000000e+00 2.481000000000000000e+03
2.179130434782608745e+02 8.249565217391303804e+02 2.300000000000000000e+01 3.000000000000000000e+00 2.482000000000000000e+03
7.710000000000000000e+02 6.391250000000000000e+02 2.400000000000000000e+01 3.000000000000000000e+00 2.483000000000000000e+03
8.300000000000000000e+02 1.812000000000000000e+03 2.700000000000000000e+01 5.000000000000000000e+00 2.484000000000000000e+03
3.365405405405405190e+02 1.567567567567567437e+02 3.700000000000000000e+01 1.000000000000000000e+00 2.485000000000000000e+03
6.000000000000000000e+00 2.786500000000000000e+03 1.200000000000000000e+01 6.000000000000000000e+00 2.486000000000000000e+03
7.169333333333332803e+02 2.467133333333333212e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.487000000000000000e+03
5.822211538461538112e+02 9.020576923076922640e+02 1.040000000000000000e+02 3.000000000000000000e+00 2.488000000000000000e+03
5.766000000000000227e+02 2.472599999999999909e+03 1.500000000000000000e+01 6.000000000000000000e+00 2.489000000000000000e+03
8.839142857142857110e+02 7.060000000000000000e+02 3.500000000000000000e+01 3.000000000000000000e+00 2.490000000000000000e+03
3.102173913043478137e+02 2.819717391304347984e+03 4.600000000000000000e+01 7.000000000000000000e+00 2.491000000000000000e+03
2.550555555555555429e+02 2.911111111111111313e+03 1.800000000000000000e+01 7.000000000000000000e+00 2.492000000000000000e+03
2.141333333333333258e+02 2.870022222222222354e+03 4.500000000000000000e+01 7.000000000000000000e+00 2.493000000000000000e+03
4.045000000000000000e+02 2.020500000000000000e+03 1.400000000000000000e+01 6.000000000000000000e+00 2.495000000000000000e+03
2.054782608695652186e+02 1.476782608695652243e+03 4.600000000000000000e+01 5.000000000000000000e+00 2.496000000000000000e+03
4.646666666666666856e+02 1.650333333333333258e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.498000000000000000e+03
7.827826086956521294e+02 2.687956521739130494e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.499000000000000000e+03
7.302142857142856656e+02 1.365642857142857110e+03 1.400000000000000000e+01 5.000000000000000000e+00 2.500000000000000000e+03
7.749130434782608745e+02 9.046086956521738784e+02 2.300000000000000000e+01 3.000000000000000000e+00 2.501000000000000000e+03
9.352500000000000000e+02 2.493250000000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 2.503000000000000000e+03
9.825057471264367450e+02 1.009275862068965466e+03 8.700000000000000000e+01 3.000000000000000000e+00 2.504000000000000000e+03
9.753999999999999773e+02 2.254499999999999886e+02 4.000000000000000000e+01 2.000000000000000000e+00 2.505000000000000000e+03
4.286428571428571672e+02 2.475142857142857338e+03 1.400000000000000000e+01 6.000000000000000000e+00 2.506000000000000000e+03
6.282413793103448825e+02 1.021172413793103487e+03 2.900000000000000000e+01 3.000000000000000000e+00 2.508000000000000000e+03
3.163000000000000114e+02 3.225600000000000023e+02 5.000000000000000000e+01 2.000000000000000000e+00 2.509000000000000000e+03
7.772597402597402834e+02 8.237922077922078188e+02 7.700000000000000000e+01 3.000000000000000000e+00 2.512000000000000000e+03
3.629655172413793025e+02 1.422206896551724185e+03 2.900000000000000000e+01 5.000000000000000000e+00 2.513000000000000000e+03
7.619130434782608745e+02 1.597956521739130494e+03 2.300000000000000000e+01 5.000000000000000000e+00 2.514000000000000000e+03
2.109166666666666572e+02 2.655750000000000000e+03 3.600000000000000000e+01 6.000000000000000000e+00 2.515000000000000000e+03
1.263157894736842035e+00 1.772157894736842081e+03 1.900000000000000000e+01 5.000000000000000000e+00 2.516000000000000000e+03
2.892727272727272592e+01 3.785272727272727025e+02 5.500000000000000000e+01 2.000000000000000000e+00 2.518000000000000000e+03
1.894268292682926926e+02 1.913329268292682855e+03 8.200000000000000000e+01 5.000000000000000000e+00 2.522000000000000000e+03
2.208799999999999955e+02 7.572599999999999909e+02 5.000000000000000000e+01 3.000000000000000000e+00 2.523000000000000000e+03
9.561888888888888687e+02 2.429588888888888960e+03 9.000000000000000000e+01 6.000000000000000000e+00 2.525000000000000000e+03
4.071739130434782794e+01 3.285826086956521522e+03 4.600000000000000000e+01 7.000000000000000000e+00 2.526000000000000000e+03
2.160000000000000142e+01 1.524599999999999909e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.527000000000000000e+03
2.434210526315789593e+02 1.699649122807017648e+03 5.700000000000000000e+01 5.000000000000000000e+00 2.528000000000000000e+03
1.471521739130434696e+02 2.126369565217391482e+03 4.600000000000000000e+01 6.000000000000000000e+00 2.529000000000000000e+03
5.879199999999999591e+02 1.847799999999999955e+03 5.000000000000000000e+01 5.000000000000000000e+00 2.530000000000000000e+03
4.054545454545454390e+02 3.103045454545454504e+03 4.400000000000000000e+01 7.000000000000000000e+00 2.531000000000000000e+03
1.681548387096774206e+02 1.568509677419354830e+03 1.550000000000000000e+02 5.000000000000000000e+00 2.533000000000000000e+03
9.723181818181818699e+02 6.839545454545454959e+02 4.400000000000000000e+01 3.000000000000000000e+00 2.534000000000000000e+03
4.924629629629629903e+02 5.098703703703703809e+02 5.400000000000000000e+01 3.000000000000000000e+00 2.535000000000000000e+03
1.338437500000000000e+02 1.336156250000000000e+03 3.200000000000000000e+01 5.000000000000000000e+00 2.536000000000000000e+03
1.325000000000000000e+02 1.421142857142857110e+03 2.800000000000000000e+01 5.000000000000000000e+00 2.537000000000000000e+03
2.675882352941176237e+02 1.895294117647058783e+03 1.700000000000000000e+01 5.000000000000000000e+00 2.538000000000000000e+03
7.300000000000000000e+02 2.333187500000000000e+03 1.600000000000000000e+01 6.000000000000000000e+00 2.539000000000000000e+03
5.433076923076922640e+02 9.930769230769230944e+02 1.300000000000000000e+01 3.000000000000000000e+00 2.540000000000000000e+03
3.651379310344827331e+02 1.863103448275862092e+03 2.900000000000000000e+01 5.000000000000000000e+00 2.541000000000000000e+03
2.139499999999999886e+02 5.607000000000000455e+02 2.000000000000000000e+01 3.000000000000000000e+00 2.542000000000000000e+03
1.845909090909090935e+02 1.846545454545454504e+03 2.200000000000000000e+01 5.000000000000000000e+00 2.543000000000000000e+03
8.050399999999999636e+02 2.887599999999999909e+02 2.500000000000000000e+01 2.000000000000000000e+00 2.544000000000000000e+03
3.561525423728813280e+02 1.840322033898305108e+03 5.900000000000000000e+01 5.000000000000000000e+00 2.545000000000000000e+03
5.187903225806451246e+02 1.438193548387096826e+03 6.200000000000000000e+01 5.000000000000000000e+00 2.546000000000000000e+03
8.630136986301370428e+01 9.726986301369862531e+02 7.300000000000000000e+01 3.000000000000000000e+00 2.547000000000000000e+03
1.760909090909090935e+02 1.496363636363636260e+02 1.100000000000000000e+01 1.000000000000000000e+00 2.548000000000000000e+03
6.437142857142856656e+01 4.493714285714285666e+02 3.500000000000000000e+01 3.000000000000000000e+00 2.550000000000000000e+03
4.361304347826086882e+02 2.571521739130434980e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.551000000000000000e+03
2.043846153846153868e+02 5.486153846153846416e+02 1.300000000000000000e+01 3.000000000000000000e+00 2.552000000000000000e+03
6.991250000000000000e+02 1.114666666666666742e+03 2.400000000000000000e+01 3.000000000000000000e+00 2.553000000000000000e+03
9.919851851851851734e+02 1.883911111111111040e+03 1.350000000000000000e+02 5.000000000000000000e+00 2.554000000000000000e+03
4.048750000000000000e+02 1.035833333333333258e+03 2.400000000000000000e+01 3.000000000000000000e+00 2.555000000000000000e+03
8.315647058823529960e+02 7.061882352941177032e+02 8.500000000000000000e+01 3.000000000000000000e+00 2.556000000000000000e+03
2.601449275362318758e+02 1.759753623188405754e+03 6.900000000000000000e+01 5.000000000000000000e+00 2.557000000000000000e+03
7.825652173913043725e+02 3.097086956521739012e+03 2.300000000000000000e+01 7.000000000000000000e+00 2.558000000000000000e+03
3.772972972972972912e+02 3.134135135135134988e+03 3.700000000000000000e+01 7.000000000000000000e+00 2.559000000000000000e+03
5.975384615384615472e+02 2.700769230769230944e+02 2.600000000000000000e+01 2.000000000000000000e+00 2.560000000000000000e+03
3.318181818181817988e+01 2.115909090909090992e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.561000000000000000e+03
2.326875000000000000e+02 3.211187500000000000e+03 1.600000000000000000e+01 7.000000000000000000e+00 2.563000000000000000e+03
6.572156862745098351e+02 4.871568627450980671e+02 1.020000000000000000e+02 3.000000000000000000e+00 2.564000000000000000e+03
2.604385964912280826e+01 7.147719298245614254e+02 1.140000000000000000e+02 3.000000000000000000e+00 2.566000000000000000e+03
8.578846153846153584e+02 7.988461538461538112e+02 2.600000000000000000e+01 3.000000000000000000e+00 2.568000000000000000e+03
3.677073170731707137e+02 2.263975609756097583e+03 4.100000000000000000e+01 6.000000000000000000e+00 2.569000000000000000e+03
1.664259259259259238e+02 2.321435185185185219e+03 1.080000000000000000e+02 6.000000000000000000e+00 2.570000000000000000e+03
4.518999999999999773e+02 1.725066666666666606e+03 3.000000000000000000e+01 5.000000000000000000e+00 2.571000000000000000e+03
4.673548387096774377e+02 7.097419354838709751e+02 3.100000000000000000e+01 3.000000000000000000e+00 2.572000000000000000e+03
5.636212121212121247e+02 8.013636363636363740e+02 6.600000000000000000e+01 3.000000000000000000e+00 2.574000000000000000e+03
9.027878787878787534e+02 1.932424242424242493e+03 3.300000000000000000e+01 6.000000000000000000e+00 2.575000000000000000e+03
8.061805555555555429e+02 1.859875000000000000e+03 7.200000000000000000e+01 5.000000000000000000e+00 2.576000000000000000e+03
5.006060606060606233e+02 4.311818181818181870e+02 3.300000000000000000e+01 3.000000000000000000e+00 2.577000000000000000e+03
7.567560975609756042e+02 9.630000000000000000e+02 4.100000000000000000e+01 3.000000000000000000e+00 2.578000000000000000e+03
2.714545454545454390e+02 2.979939393939393995e+03 3.300000000000000000e+01 7.000000000000000000e+00 2.580000000000000000e+03
3.076000000000000227e+02 1.870599999999999909e+03 1.500000000000000000e+01 5.000000000000000000e+00 2.581000000000000000e+03
2.215294117647058840e+02 2.269588235294117567e+03 1.700000000000000000e+01 6.000000000000000000e+00 2.582000000000000000e+03
9.305000000000000000e+02 5.150000000000000000e+01 3.000000000000000000e+01 1.000000000000000000e+00 2.583000000000000000e+03
9.192000000000000455e+02 2.911559999999999945e+03 2.500000000000000000e+01 7.000000000000000000e+00 2.584000000000000000e+03
8.761666666666666288e+02 3.197111111111111313e+03 5.400000000000000000e+01 7.000000000000000000e+00 2.585000000000000000e+03
1.335555555555555429e+02 1.677407407407407391e+03 2.700000000000000000e+01 5.000000000000000000e+00 2.588000000000000000e+03
4.217431192660550323e+02 1.867889908256880744e+03 1.090000000000000000e+02 5.000000000000000000e+00 2.589000000000000000e+03
7.988529411764706083e+02 3.470588235294117680e+02 3.400000000000000000e+01 2.000000000000000000e+00 2.590000000000000000e+03
3.385000000000000000e+02 2.604500000000000000e+03 2.800000000000000000e+01 6.000000000000000000e+00 2.591000000000000000e+03
3.317954545454545610e+02 9.622272727272727479e+02 4.400000000000000000e+01 3.000000000000000000e+00 2.592000000000000000e+03
0.000000000000000000e+00 3.014000000000000000e+03 7.000000000000000000e+00 7.000000000000000000e+00 2.594000000000000000e+03
8.609615384615384528e+02 6.851153846153846416e+02 2.600000000000000000e+01 3.000000000000000000e+00 2.595000000000000000e+03
6.359714285714285325e+02 1.658685714285714312e+03 3.500000000000000000e+01 5.000000000000000000e+00 2.596000000000000000e+03
6.362037037037036953e+02 3.872777777777777715e+02 5.400000000000000000e+01 2.000000000000000000e+00 2.598000000000000000e+03
2.956756756756756772e+02 2.835729729729729570e+03 3.700000000000000000e+01 7.000000000000000000e+00 2.600000000000000000e+03
1.887848101265822720e+02 1.334227848101265863e+03 7.900000000000000000e+01 5.000000000000000000e+00 2.601000000000000000e+03
7.773125000000000000e+02 2.972375000000000000e+03 1.600000000000000000e+01 7.000000000000000000e+00 2.602000000000000000e+03
4.875000000000000000e+00 2.275666666666666515e+03 2.400000000000000000e+01 6.000000000000000000e+00 2.604000000000000000e+03
4.264117647058823763e+02 1.881372549019607732e+02 5.100000000000000000e+01 1.000000000000000000e+00 2.605000000000000000e+03
4.248750000000000000e+02 1.558906250000000000e+03 3.200000000000000000e+01 5.000000000000000000e+00 2.606000000000000000e+03
6.454117647058823195e+02 4.501764705882353041e+02 3.400000000000000000e+01 3.000000000000000000e+00 2.607000000000000000e+03
9.075432098765431874e+02 2.232407407407407391e+03 8.100000000000000000e+01 6.000000000000000000e+00 2.608000000000000000e+03
8.649500000000000455e+02 3.256666666666666515e+03 6.000000000000000000e+01 7.000000000000000000e+00 2.610000000000000000e+03
9.946666666666666288e+02 3.539444444444444571e+02 1.800000000000000000e+01 2.000000000000000000e+00 2.612000000000000000e+03
9.108260869565217490e+02 3.287956521739130494e+03 2.300000000000000000e+01 7.000000000000000000e+00 2.614000000000000000e+03
4.278333333333333144e+02 2.880933333333333394e+03 3.000000000000000000e+01 7.000000000000000000e+00 2.615000000000000000e+03
8.851855670103092280e+02 2.072154639175257671e+03 9.700000000000000000e+01 6.000000000000000000e+00 2.616000000000000000e+03
7.767222222222221717e+02 2.637972222222222172e+03 3.600000000000000000e+01 6.000000000000000000e+00 2.618000000000000000e+03
2.527826086956521863e+02 2.691956521739130494e+03 2.300000000000000000e+01 6.000000000000000000e+00 2.619000000000000000e+03
4.256000000000000227e+02 1.449272727272727366e+02 5.500000000000000000e+01 1.000000000000000000e+00 2.620000000000000000e+03
9.631403508771929864e+02 4.630350877192982466e+02 5.700000000000000000e+01 3.000000000000000000e+00 2.622000000000000000e+03
8.990357142857143344e+02 1.323267857142857110e+03 5.600000000000000000e+01 5.000000000000000000e+00 2.623000000000000000e+03
8.235049504950494565e+02 1.115544554455445450e+03 1.010000000000000000e+02 3.000000000000000000e+00 2.624000000000000000e+03
4.123888888888889142e+02 1.290888888888888914e+03 9.000000000000000000e+01 4.000000000000000000e+00 2.625000000000000000e+03
9.913333333333333712e+02 2.494444444444444571e+02 4.500000000000000000e+01 2.000000000000000000e+00 2.626000000000000000e+03
1.848275862068965409e+02 2.131379310344827616e+02 2.900000000000000000e+01 1.000000000000000000e+00 2.627000000000000000e+03
6.998548387096774377e+02 5.883870967741935374e+02 6.200000000000000000e+01 3.000000000000000000e+00 2.628000000000000000e+03
3.886111111111110858e+02 3.007250000000000000e+03 3.600000000000000000e+01 7.000000000000000000e+00 2.630000000000000000e+03
7.329411764705882888e+02 1.183764705882352928e+03 1.700000000000000000e+01 3.000000000000000000e+00 2.632000000000000000e+03
8.495000000000000000e+02 1.496090909090909008e+03 2.200000000000000000e+01 5.000000000000000000e+00 2.633000000000000000e+03
5.224967741935483900e+02 1.016561290322580589e+03 1.550000000000000000e+02 3.000000000000000000e+00 2.634000000000000000e+03
8.182982456140350678e+02 3.360877192982455881e+02 5.700000000000000000e+01 2.000000000000000000e+00 2.635000000000000000e+03
5.235217391304347530e+02 5.216521739130434980e+02 2.300000000000000000e+01 3.000000000000000000e+00 2.636000000000000000e+03
7.765599999999999454e+02 2.648599999999999909e+03 5.000000000000000000e+01 6.000000000000000000e+00 2.637000000000000000e+03
6.554137931034482563e+02 1.105862068965517295e+02 2.900000000000000000e+01 1.000000000000000000e+00 2.638000000000000000e+03
9.865000000000000000e+02 6.235000000000000000e+02 4.000000000000000000e+01 3.000000000000000000e+00 2.639000000000000000e+03
1.259259259259259238e+02 6.965925925925926094e+02 2.700000000000000000e+01 3.000000000000000000e+00 2.640000000000000000e+03
7.316065573770491710e+02 6.234590163934426528e+02 6.100000000000000000e+01 3.000000000000000000e+00 2.641000000000000000e+03
2.938500000000000227e+02 3.225099999999999909e+03 2.000000000000000000e+01 7.000000000000000000e+00 2.642000000000000000e+03
5.604761904761905100e+01 2.658714285714285779e+03 4.200000000000000000e+01 6.000000000000000000e+00 2.643000000000000000e+03
9.537777777777778283e+02 4.322592592592592382e+02 2.700000000000000000e+01 3.000000000000000000e+00 2.644000000000000000e+03
1.157608695652173907e+02 3.355000000000000000e+03 4.600000000000000000e+01 7.000000000000000000e+00 2.646000000000000000e+03
6.736666666666666288e+02 2.454666666666666515e+03 3.000000000000000000e+00 6.000000000000000000e+00 2.647000000000000000e+03
4.384444444444444571e+02 8.066666666666667140e+01 2.700000000000000000e+01 1.000000000000000000e+00 2.648000000000000000e+03
